{-0.664008,-0.383329,0.641991}
{-0.810103,-0.467517,0.353781}
{-0.845345,-0.48787,0.217657}
{-0.854417,-0.493061,0.163899}
{-0.859923,-0.496412,0.118773}
{-0.863367,-0.498634,0.077217}
{-0.865599,-0.499981,0.027501}
{-0.865586,-0.500072,-0.026242}
{-0.859391,-0.496267,-0.123149}
{-0.841037,-0.485732,-0.238163}
{-0.817554,-0.472028,-0.329843}
{-0.792588,-0.457567,-0.403035}
{-0.764575,-0.44114,-0.469915}
{-0.787422,-0.454369,-0.416551}
{-0.799478,-0.460821,-0.38533}
{-0.78674,-0.453218,-0.419087}
{-0.757197,-0.436617,-0.485817}
{-0.762077,-0.439582,-0.475402}
{-0.803452,-0.463874,-0.373209}
{-0.835191,-0.482198,-0.264464}
{-0.420112,-0.242552,0.874457}
{-0.569956,-0.326166,0.754166}
{-0.751104,-0.425316,0.504925}
{-0.837581,-0.469983,0.27852}
{-0.85281,-0.485713,0.191827}
{-0.860093,-0.494352,0.125925}
{-0.862545,-0.501735,0.065402}
{-0.861344,-0.508017,-0.002105}
{-0.859152,-0.506662,-0.071771}
{-0.855428,-0.500466,-0.133328}
{-0.838343,-0.488608,-0.241749}
{-0.81727,-0.474542,-0.326924}
{-0.796459,-0.459886,-0.39263}
{-0.775892,-0.446964,-0.445213}
{-0.797896,-0.454064,-0.39647}
{-0.818718,-0.459907,-0.343782}
{-0.817615,-0.458323,-0.348491}
{-0.800279,-0.449999,-0.396302}
{-0.792721,-0.44979,-0.411439}
{-0.804967,-0.463354,-0.370582}
{-0.816021,-0.47113,-0.334882}
{-0.420091,-0.242539,0.87447}
{-0.570594,-0.326196,0.75367}
{-0.752687,-0.425629,0.502296}
{-0.838784,-0.468986,0.276576}
{-0.853488,-0.484878,0.190922}
{-0.860364,-0.494052,0.125247}
{-0.862233,-0.502342,0.064863}
{-0.860303,-0.509776,-0.002741}
{-0.858152,-0.508399,-0.07145}
{-0.854705,-0.501503,-0.134065}
{-0.837718,-0.489263,-0.242591}
{-0.816796,-0.474873,-0.327627}
{-0.796198,-0.459747,-0.393321}
{-0.775888,-0.446728,-0.445457}
{-0.798747,-0.452992,-0.395983}
{-0.819944,-0.457473,-0.344109}
{-0.819024,-0.455493,-0.348892}
{-0.801867,-0.447268,-0.396182}
{-0.794154,-0.447995,-0.410633}
{-0.805207,-0.463076,-0.37041}
{-0.81602,-0.471129,-0.334885}
{-0.420156,-0.242577,0.874428}
{-0.570464,-0.327033,0.753406}
{-0.752306,-0.426143,0.502431}
{-0.840199,-0.469906,0.270655}
{-0.854055,-0.485016,0.188016}
{-0.860446,-0.494009,0.124849}
{-0.862008,-0.502299,0.06811}
{-0.860513,-0.509402,0.005139}
{-0.859077,-0.507715,-0.064898}
{-0.855773,-0.501018,-0.128971}
{-0.838928,-0.489053,-0.238802}
{-0.817762,-0.47484,-0.325258}
{-0.796473,-0.459894,-0.392591}
{-0.775645,-0.44682,-0.445788}
{-0.796511,-0.453113,-0.400323}
{-0.816696,-0.457672,-0.351489}
{-0.815946,-0.454851,-0.356851}
{-0.799239,-0.44532,-0.403617}
{-0.792687,-0.44557,-0.416071}
{-0.805071,-0.462507,-0.371415}
{-0.816019,-0.471128,-0.33489}
{-0.420177,-0.242589,0.874415}
{-0.569734,-0.327162,0.753902}
{-0.750465,-0.426533,0.504849}
{-0.838796,-0.471556,0.272132}
{-0.853346,-0.48598,0.188743}
{-0.860164,-0.49434,0.125484}
{-0.862337,-0.501651,0.068711}
{-0.861587,-0.507576,0.005862}
{-0.860109,-0.505932,-0.06515}
{-0.856501,-0.499962,-0.128234}
{-0.839555,-0.488387,-0.237959}
{-0.818233,-0.474506,-0.324559}
{-0.796734,-0.460032,-0.3919}
{-0.775666,-0.447062,-0.445508}
{-0.795668,-0.454165,-0.400807}
{-0.815516,-0.460081,-0.351082}
{-0.814612,-0.457664,-0.356302}
{-0.797775,-0.448068,-0.403473}
{-0.79133,-0.44744,-0.416646}
{-0.804831,-0.462789,-0.371581}
{-0.81602,-0.471129,-0.334887}
{-0.562739,-0.324897,0.76011}
{-0.665986,-0.382725,0.6403}
{-0.813293,-0.467171,0.346852}
{-0.845991,-0.487603,0.215736}
{-0.854861,-0.492634,0.162862}
{-0.860099,-0.496436,0.117392}
{-0.863098,-0.499368,0.075456}
{-0.864867,-0.501424,0.024088}
{-0.864825,-0.501325,-0.027384}
{-0.85859,-0.496654,-0.127115}
{-0.839647,-0.486048,-0.242386}
{-0.816607,-0.471525,-0.332893}
{-0.791986,-0.456422,-0.405508}
{-0.765784,-0.438223,-0.470675}
{-0.789615,-0.454066,-0.412714}
{-0.801446,-0.459014,-0.383393}
{-0.788592,-0.45106,-0.417931}
{-0.758135,-0.435591,-0.485276}
{-0.763333,-0.439731,-0.473244}
{-0.804051,-0.464435,-0.371217}
{-0.835173,-0.482188,-0.264539}
{-0.562738,-0.324897,0.76011}
{-0.666584,-0.382478,0.639825}
{-0.814302,-0.466691,0.345126}
{-0.84623,-0.487433,0.215184}
{-0.854991,-0.492546,0.162449}
{-0.860132,-0.496469,0.11701}
{-0.862973,-0.49963,0.075149}
{-0.864516,-0.502059,0.023435}
{-0.864596,-0.501719,-0.027412}
{-0.858284,-0.496927,-0.128107}
{-0.839332,-0.486116,-0.243339}
{-0.816322,-0.471427,-0.333729}
{-0.791848,-0.455956,-0.406303}
{-0.766171,-0.436832,-0.471338}
{-0.790269,-0.453697,-0.411866}
{-0.801855,-0.458267,-0.383431}
{-0.789032,-0.449996,-0.418249}
{-0.758588,-0.434802,-0.485274}
{-0.763866,-0.439553,-0.472548}
{-0.804248,-0.464695,-0.370465}
{-0.835163,-0.482182,-0.264581}
{-0.562738,-0.324897,0.760111}
{-0.665957,-0.383096,0.640109}
{-0.813386,-0.467226,0.346559}
{-0.846103,-0.487551,0.215416}
{-0.855006,-0.492551,0.162353}
{-0.860118,-0.496419,0.117327}
{-0.862973,-0.499482,0.076122}
{-0.864703,-0.501646,0.025321}
{-0.864793,-0.501449,-0.026115}
{-0.858578,-0.496727,-0.12691}
{-0.839734,-0.486074,-0.242029}
{-0.816507,-0.471479,-0.333203}
{-0.791685,-0.456195,-0.40635}
{-0.764789,-0.437199,-0.473239}
{-0.789536,-0.453612,-0.413362}
{-0.800975,-0.457964,-0.385626}
{-0.788065,-0.449251,-0.420865}
{-0.758079,-0.433892,-0.486881}
{-0.763828,-0.43899,-0.473132}
{-0.804368,-0.464904,-0.369942}
{-0.835151,-0.482175,-0.264631}
{-0.562738,-0.324897,0.76011}
{-0.66541,-0.383211,0.640609}
{-0.812475,-0.467433,0.348411}
{-0.845901,-0.487647,0.21599}
{-0.854875,-0.492651,0.162736}
{-0.860082,-0.496396,0.117685}
{-0.863092,-0.499236,0.076391}
{-0.865011,-0.501088,0.025821}
{-0.865004,-0.501085,-0.026125}
{-0.858831,-0.496518,-0.126015}
{-0.840053,-0.486005,-0.241061}
{-0.816774,-0.471597,-0.332381}
{-0.791881,-0.456629,-0.40548}
{-0.764618,-0.438513,-0.472298}
{-0.78896,-0.453952,-0.414089}
{-0.80058,-0.45872,-0.385549}
{-0.787665,-0.450358,-0.42043}
{-0.757685,-0.434834,-0.486654}
{-0.76329,-0.439284,-0.473728}
{-0.804168,-0.46462,-0.370733}
{-0.835161,-0.482181,-0.26459}
