{0, 0, 0}
{-2.422151, -1.368757, 3.929735}
{-5.581641, -3.148854, 7.076572}
{-9.442119, -5.338873, 8.929961}
{-13.505708, -7.671132, 10.064515}
{-17.628784, -10.047862, 10.837249}
{-21.783394, -12.449661, 11.303565}
{-25.951992, -14.865998, 11.474765}
{-30.118191, -17.282352, 11.263421}
{-34.272072, -19.688817, 10.816113}
{-38.371009, -22.060867, 9.920484}
{-42.37263, -24.374856, 8.552526}
{-46.269162, -26.626135, 6.822378}
{-50.063835, -28.816657, 4.81007}
{-53.810926, -30.977312, 2.680089}
{-57.705692, -33.216915, 0.930347}
{-61.639641, -35.472554, -0.709777}
{-65.523953, -37.697914, -2.500699}
{-69.341393, -39.88447, -4.475262}
{-73.199357, -42.100125, -6.33423}
{-77.152682, -44.379639, -7.886214}
{0, 0, 0}
{-2.431984, -1.361523, 3.91828}
{-5.607214, -3.126863, 7.047129}
{-9.479682, -5.296376, 8.882865}
{-13.544053, -7.617534, 10.010414}
{-17.663617, -9.988913, 10.778658}
{-21.811639, -12.39002, 11.241429}
{-25.971081, -14.809634, 11.40977}
{-30.12787, -17.229389, 11.196286}
{-34.273476, -19.637115, 10.747842}
{-38.364543, -22.008484, 9.848669}
{-42.358767, -24.320645, 8.47841}
{-46.248571, -26.569041, 6.747103}
{-50.037117, -28.755771, 4.734373}
{-53.780831, -30.912483, 2.608963}
{-57.67353, -33.14441, 0.862303}
{-61.606843, -35.387631, -0.777659}
{-65.49195, -37.597939, -2.568376}
{-69.313112, -39.766965, -4.539494}
{-73.175781, -41.966419, -6.391433}
{-77.127679, -44.238103, -7.938756}
{0, 0, 0}
{-2.442296, -1.401069, 3.907292}
{-5.629309, -3.214193, 7.007733}
{-9.512378, -5.413484, 8.799855}
{-13.586022, -7.743777, 9.907063}
{-17.712549, -10.11951, 10.673009}
{-21.86657, -12.523482, 11.148615}
{-26.033197, -14.944586, 11.343473}
{-30.199586, -17.36557, 11.157163}
{-34.355145, -19.775046, 10.727339}
